name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
singapore,2019-04-17,35.0,27.9,31.0,42.2,32.7,37.3,25.0,71.4,0.0,0,0.0,,0,0,,16.4,87.7,1009.6,65.5,10.1,247.0,21.4,10,,2019-04-17T06:59:58,2019-04-17T19:08:38,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-18,34.2,27.5,30.6,41.1,31.8,36.6,24.7,71.5,0.0,0,0.0,,0,0,,13.4,75.8,1008.8,64.4,10.1,225.6,19.4,10,,2019-04-18T06:59:42,2019-04-18T19:08:26,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-19,34.6,26.6,29.7,41.4,26.6,35.2,24.9,76.3,6.723,100,4.17,rain,0,0,,15.6,64.7,1008.0,64.4,9.8,203.2,17.6,10,,2019-04-19T06:59:26,2019-04-19T19:08:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-20,30.9,27.5,28.4,39.0,31.5,33.8,25.5,84.7,20.276,100,20.83,rain,0,0,,12.7,96.5,1007.5,60.9,8.3,81.9,7.0,5,,2019-04-20T06:59:11,2019-04-20T19:08:04,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-21,33.6,27.5,30.0,41.4,32.3,36.5,25.6,78.0,0.0,0,0.0,,0,0,,13.4,117.8,1006.3,65.8,9.8,208.2,18.1,9,,2019-04-21T06:58:56,2019-04-21T19:07:54,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-22,32.1,28.2,29.7,38.8,33.7,35.8,25.2,77.2,2.662,100,8.33,rain,0,0,,17.4,145.6,1006.3,61.9,10.1,121.6,10.6,6,,2019-04-22T06:58:42,2019-04-22T19:07:44,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-23,32.8,26.8,28.7,40.8,30.0,34.2,25.5,83.1,0.0,0,0.0,,0,0,,14.4,2.8,1007.1,61.2,9.4,144.5,12.5,8,,2019-04-23T06:58:29,2019-04-23T19:07:35,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-24,32.2,27.1,29.1,40.2,30.8,35.0,25.3,80.4,0.053,100,4.17,rain,0,0,,9.2,25.1,1008.3,63.0,9.8,136.6,11.9,5,,2019-04-24T06:58:15,2019-04-24T19:07:26,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-25,32.0,28.0,29.2,40.4,32.8,35.4,25.5,80.8,5.009,100,4.17,rain,0,0,,10.5,293.7,1007.5,61.0,9.5,115.3,9.8,7,,2019-04-25T06:58:02,2019-04-25T19:07:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-26,29.6,24.6,26.7,36.7,24.6,29.0,25.1,91.1,46.595,100,16.67,rain,0,0,,19.2,331.2,1008.0,63.9,8.3,56.2,4.8,6,,2019-04-26T06:57:50,2019-04-26T19:07:09,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-27,30.3,25.6,27.8,35.9,25.6,30.7,24.5,82.8,6.103,100,12.5,rain,0,0,,10.6,195.8,1009.2,64.2,9.5,108.8,9.4,4,,2019-04-27T06:57:38,2019-04-27T19:07:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-28,33.9,25.9,29.6,40.4,25.9,34.3,24.6,76.0,0.521,100,4.17,rain,0,0,,16.6,119.8,1009.1,64.5,10.0,200.5,17.2,10,,2019-04-28T06:57:27,2019-04-28T19:06:55,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-29,34.1,26.3,29.9,43.8,26.3,36.2,25.8,79.5,1.582,100,4.17,rain,0,0,33.5,20.0,83.5,1008.8,62.5,9.7,156.2,13.4,8,,2019-04-29T06:57:16,2019-04-29T19:06:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-04-30,32.6,26.5,28.6,41.1,26.5,32.7,24.6,79.2,1.265,100,8.33,rain,0,0,,11.4,51.9,1009.0,62.7,10.0,158.5,13.6,7,,2019-04-30T06:57:06,2019-04-30T19:06:42,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-01,32.6,27.2,29.9,40.9,31.6,36.3,25.5,77.8,0.0,0,0.0,,0,0,,12.9,198.6,1009.0,65.0,9.5,197.0,17.0,8,,2019-05-01T06:56:56,2019-05-01T19:06:36,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-02,32.7,27.6,29.2,42.0,32.0,35.7,25.9,82.6,3.473,100,4.17,rain,0,0,,11.4,69.3,1009.7,61.8,9.3,141.5,12.2,6,,2019-05-02T06:56:47,2019-05-02T19:06:31,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-03,33.0,27.6,29.6,41.6,32.8,36.6,26.1,82.2,3.955,100,4.17,rain,0,0,,14.8,101.7,1010.2,60.1,9.2,162.2,14.0,9,,2019-05-03T06:56:38,2019-05-03T19:06:27,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-04,31.4,26.6,28.9,39.2,26.6,34.9,25.6,82.7,2.362,100,8.33,rain,0,0,,14.8,152.3,1010.4,61.5,9.2,109.8,9.5,7,,2019-05-04T06:56:30,2019-05-04T19:06:23,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-05,31.7,27.2,29.1,39.3,31.5,35.0,25.4,80.6,2.605,100,4.17,rain,0,0,,14.8,275.6,1010.4,63.2,9.2,187.0,16.2,9,,2019-05-05T06:56:23,2019-05-05T19:06:19,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-06,34.3,27.7,30.7,40.7,31.4,36.2,24.2,69.4,0.0,0,0.0,,0,0,37.1,16.4,266.8,1009.6,65.3,10.2,251.4,21.7,9,,2019-05-06T06:56:16,2019-05-06T19:06:16,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-07,34.1,28.2,30.9,41.3,32.9,37.7,25.3,72.8,0.0,0,0.0,,0,0,,16.8,233.0,1008.0,59.7,10.1,224.2,19.5,8,,2019-05-07T06:56:10,2019-05-07T19:06:14,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-08,30.4,24.0,27.8,37.6,24.0,31.8,25.1,85.5,15.042,100,20.83,rain,0,0,31.7,13.8,227.5,1008.5,61.0,9.2,88.1,7.6,5,,2019-05-08T06:56:04,2019-05-08T19:06:12,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-09,33.9,27.2,30.4,41.7,31.5,36.9,25.4,75.4,0.0,0,0.0,,0,0,,16.3,276.5,1008.4,64.6,10.2,152.8,13.2,6,,2019-05-09T06:55:59,2019-05-09T19:06:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-10,34.2,23.8,30.1,42.5,23.8,35.8,24.9,74.7,5.209,100,8.33,rain,0,0,,18.4,248.2,1009.2,61.8,9.7,221.3,19.2,8,,2019-05-10T06:55:54,2019-05-10T19:06:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-11,31.6,27.9,29.5,39.6,33.1,36.3,25.8,80.8,9.73,100,8.33,rain,0,0,,10.2,163.4,1010.1,60.1,9.6,180.9,15.7,9,,2019-05-11T06:55:50,2019-05-11T19:06:10,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-12,32.6,27.5,30.0,40.4,32.6,36.8,25.7,78.7,0.923,100,4.17,rain,0,0,,9.5,80.3,1009.6,61.8,9.9,117.3,10.3,6,,2019-05-12T06:55:47,2019-05-12T19:06:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-13,32.8,28.1,29.5,40.3,32.9,36.0,25.7,80.6,0.105,100,8.33,rain,0,0,,17.8,199.6,1009.1,61.1,9.2,114.8,9.8,7,,2019-05-13T06:55:44,2019-05-13T19:06:11,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-14,33.2,27.2,29.5,40.7,31.5,35.7,25.7,81.1,1.887,100,4.17,rain,0,0,,15.5,144.3,1009.0,62.2,8.9,133.8,11.6,6,,2019-05-14T06:55:42,2019-05-14T19:06:12,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-15,33.5,27.2,29.8,41.6,31.9,36.8,26.1,81.2,3.2,100,8.33,rain,0,0,35.3,16.5,124.9,1009.4,61.0,9.4,202.2,17.4,9,,2019-05-15T06:55:41,2019-05-15T19:06:14,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
singapore,2019-05-16,31.8,27.2,29.6,38.8,30.6,35.6,25.2,77.8,1.45,100,4.17,rain,0,0,,14.8,247.4,1010.4,63.3,10.1,148.9,12.7,7,,2019-05-16T06:55:40,2019-05-16T19:06:17,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,48694099999,F0045,48699099999,WSSL"
